340       0.54214211       0.23287690       0.67320675 
341       0.91929831       0.62389260       1.14472263 
342       0.96555937       0.80467122       0.80385530 
343       0.68409638       0.02686184       0.51411073 
344       0.41946137       0.03460466      -0.03376063 
345       0.41509247       0.40414026       0.70458479 
346       0.09223506       0.01166594       0.41822951 
347       0.27581757       0.32617895       0.88521926 
348       0.56339688       0.52492188       0.63671530 
349       0.58467378       0.48164612       0.36392134 
350       0.02567238      -0.03914779       0.69529081 
351       0.33149256       0.72454908       0.73753506 
352       0.21676873       0.73345582       0.57697456 
353       0.59874318       0.44655661       0.88043679 
354       0.90341461       0.81108758       0.55128130 
355       0.39798069       0.75588717       0.29601697 
356       0.65019198       0.67453720       0.11617212 
357       0.90038748       0.09640505       0.21390654 
358       0.52878706       0.69688868       0.42886894 
359       0.36168244       0.09887532       0.58493073 
360       0.89068668       0.89101505       0.62770655 
361       0.46305516       0.43737171       0.25843754 
362       0.40110311       0.76292502       0.83904947 
363       0.63613778       0.04457055       0.35090981 
364       0.08746597       0.55043356       0.10615735 
365       0.80536435      -0.01717036       0.69481766 
366       0.86512175       0.37215055       0.67853838 
367       0.19898471       0.32123895       0.03737902 
368       0.74916196       1.04954582       1.20531973 
369       0.24654811       0.52650791       0.48656228 
370       0.90272491       0.04896231       0.14918918 
371       0.09865077       1.10151013       0.85091593 
372       0.45967807       0.80692869       1.05777252 
373       1.18666638       0.40864941       0.58567232 
374       0.61996175       0.37077804       0.31063993 
375       0.14964023       0.16002869       0.37115994 
376       0.69185618       0.20162033       0.51891988 
377       0.71226755       0.39850076       0.84629372 
378       0.71168072       0.30696942       0.19120765 
379       0.19871300       0.35753237       0.59378762 
380       0.33044445       0.12769321       0.42887180 
381       0.67176249       0.35991398       0.18620347 
382       0.93220598       0.35828901      -0.10269199 
383       0.43353229       0.22875386       0.63020618 
384       0.26391405      -0.08672383       0.13035290 
385       0.84597807       0.71915991       0.90170172 
386       0.44347683       0.99429257       0.45110633 
387       1.06459434       0.29355422       0.41725029 
388       1.03787674       1.02722273       0.88368863 
389       0.67191221       0.59709349       0.62566475 
390       0.69369397       0.38698398       0.96744620 
391       0.39269837       0.40652848       0.17546075 
392       0.83668085       0.62727953       0.16302223 
393       0.31405881      -0.01194637       0.60513630 
394      -0.03524269      -0.13195726       0.81989956 
395       0.09268373       0.52401541       0.59830129 
396       0.89457713       0.03158456       0.63333072 
397      -0.12272876       0.95329874       0.41954516 
398       0.58215666       0.65565580       0.51929209 
399      -0.11896068      -0.06514094       0.06908814 
400       0.29698704       0.15992256       0.15535207 
401       0.66542376       0.50251874       0.63161408 
402       0.99987801       0.54722272       1.03071558 
403       0.05526427       0.64683010      -0.18934475 
404       0.00412013       0.07520452       0.48743511 
405       0.58875635       0.39997225       0.80494567 
406       0.54687603       0.60452844       0.65013745 
407       1.23889896       0.66272510       0.37411050 
408       0.57362876      -0.04187414       0.02941912 
409       0.82703466       0.68961655       0.58272212 
410       0.50357161       0.58068667       0.26750823 
411       0.16032186       0.86632615       0.51283577 
412       0.52847169       0.14346903      -0.20861222 
413       0.59079881       0.63172039       0.14581142 
414       0.97449280       0.33163142       0.33909607 
415       0.70224374       0.90271250       0.31637959 
416       0.03727766       1.06130548       0.45170483 
417       0.85040631       0.27222975       0.53894065 
418       0.73539707       0.14455837       0.28204647 
419       0.42084624       0.34720829       0.93173518 
420       0.45541167       0.30425245       0.59832239 
421       0.23617387       0.68502986       0.52258356 
422       0.39694569       1.03424388       0.18654996 
423       0.36654596       0.47944454       0.52407322 
424       0.30424878      -0.07077931       0.51441635 
425       0.14405255       0.22854021       0.61606616 
426       0.58059057       1.15299803       0.51170766 
427       0.68765315       0.25102260       0.54052242 
428       0.10060434       0.03214360       0.10902950 
429       0.10600379       0.56993890       0.84298752 
430       0.81602609       0.00667173       0.42447457 
431       0.94574859       1.04351215       1.20740932 
432       0.15614243       1.06473368       0.78029646 
433       0.05950142       0.22398035       0.28566512 
434       0.68216286       0.07405118       0.36398649 
435       0.75617178       0.50198336       0.73661572 
436       0.37502640      -0.14312461      -0.23543991 
437       0.99129410      -0.03959582       0.18864598 
438       0.62686645       0.55639742       0.61351184 
439       0.77386070       0.30841247       0.52763436 
440       0.40102892       0.09856216       0.66184200 
441       0.27488789       0.79742586       0.81354837 
442       0.84676630       0.51362222       0.87767779 
443       0.52757610       0.77934855       0.44016438 
444       0.84096730       0.87706037       0.36224923 
445      -0.04217254       0.04753141       0.55947387 
446       0.61937210      -0.00444465      -0.03546802 
447       0.49760975       0.81707995       0.79826167 
448       0.13962001       0.86975835       0.20721984 
449       0.23226979       0.12791788       0.62923480 
450       0.76965459       0.76685072       0.17310621 
451       0.20032056       0.81375748       0.85178484 
452       0.60893069       0.40961534       0.17221147 
453       0.25388150       0.47551048       0.92125816 
454       0.04417357       0.21327102       0.19896888 
455       0.45136300       0.43593459       0.38011083 
456       0.63813432       0.08591186       0.57084074 
457       0.52250111      -0.01434416       0.63218634 
458       0.79005233       0.80914691       0.33052924 
459       0.93951086       0.18859815       0.41052481 
460       0.48297736       0.33304494       0.89629578 
461       0.75798110       0.43421959       0.19145436 
462       0.11091095       0.82506954       0.95513057 
463      -0.16518188       0.63717960       0.98648978 
464       0.97020839       0.92853156       0.60010130 
465       0.85352062       0.23552003       0.31149871 
466       0.34952992       0.70849937       0.33380503 
467       0.46616289       0.90378022       0.53398256 
468       0.38769084       0.60583133       0.70060638 
469      -0.00453287       0.54652154       0.52891403 
470       0.21279090       0.34948788       0.41517616 
471       0.11872737       0.20645234       0.46299771 
472       0.31307555       0.20954441       0.31577693 
473       0.44824020       1.05159760      -0.00806903 
474       0.61214621       0.23591397      -0.01414964 
475       0.26764044       0.44924150       0.10655708 
476       1.07481300       0.68391164       0.04754773 
477       1.02790681       0.67774595       0.67872894 
478       0.50168687       0.84658733       0.42155182 
479       0.47977583      -0.08391475       0.47722902 
480       0.37631458       0.49407558       0.27051887 
481       0.00585291       0.15482494       0.45723369 
482       0.92064873       0.76534576       0.18017836 
483       0.44317016       0.75954430       0.36867928 
484      -0.01287210       0.36795230       0.61866799 
485       0.38124529       0.52699868       0.22920954 
486       0.86284738       0.79082264       0.85688581 
487       0.33536576       0.74385338       0.31621518 
488       0.02107919       0.28436682       0.87144539 
489       1.01118851       0.37860609       0.79268924 
490       0.92581284       0.11199615       0.13953093 
491       0.68108888       1.17260982       0.07107890 
492      -0.05125772       1.02828023       0.71377718 
493       1.07248014       0.70041317       0.63813656 
494       0.88315958       0.30470583       0.37640290 
495       0.24535813       0.30743748       0.10162945 
496       0.85599294       0.71024936       0.22429748 
497       0.24854850       0.28110410       0.27864726 
498      -0.14553828       0.08473494       1.27151482 
499       0.55035858       0.54815054       0.58949533 
500      -0.02151877       0.79707535       0.84543948 
501       0.40550605       0.65277319       0.13083903 
502       0.62827182       0.13264908       0.25651057 
503       0.17419530       0.25636414       0.68967687 
504       0.53594033       0.86467480       0.51975620 
505       0.98737439       0.10655251       0.26041867 
506       0.86830518       0.62520658       0.52498052 
507       0.28685237       1.03095704      -0.05347756 
508       0.05810462       0.18059134       0.39609791 
509       0.09562461       0.53339442       0.69791490 
510       0.25433226       0.17035861       0.57886476 
511       0.54621006       0.61223248       0.24621059 
512       0.13495353       0.96286136       0.53709015 
513       0.69416360      -0.26309222      -0.11203654 
514       0.24324643       0.86294072       0.31232200 
515       0.68462090       0.79139078       0.08933130 
516       0.46130347       0.72717240       0.18433565 
517       0.68630257       1.40733312       1.14749427 
518       0.15105664       0.12295877       0.78993166 
519       0.11857954       0.45024818       0.45038687 
520       0.01167706      -0.37740904       0.89903052 
521       0.73966670       0.83465450      -0.21182260 
522       0.07145797       0.51214745       0.66637138 
523       0.36960705       0.29751671       0.26965531 
524      -0.10626443       0.49422995       0.20362628 
525       0.31133844       0.20211183       0.50856002 
526       0.54524977       0.65094562       0.10518126 
